mal_id,title,large_image_url,chapters,score,published_from,year,genre1,genre2,genre3
"1","Monster","https://cdn.myanimelist.net/images/manga/3/258224l.jpg","162","9.16","1994-12-05","1994","Award Winning","Drama","Mystery"
"2","Berserk","https://cdn.myanimelist.net/images/manga/1/157897l.jpg","","9.47","1989-08-25","1989","Action","Adventure","Award Winning"
"3","20th Century Boys","https://cdn.myanimelist.net/images/manga/5/260006l.jpg","249","8.94","1999-09-27","1999","Award Winning","Drama","Mystery"
"4","Yokohama Kaidashi Kikou","https://cdn.myanimelist.net/images/manga/1/171813l.jpg","142","8.65","1994-04-25","1994","Award Winning","Sci-Fi","Slice of Life"
"7","Hajime no Ippo","https://cdn.myanimelist.net/images/manga/2/250313l.jpg","","8.74","1989-09-27","1989","Award Winning","Sports",""
"8","Full Moon wo Sagashite","https://cdn.myanimelist.net/images/manga/3/175970l.jpg","35","8.02","2001-12-01","2001","Comedy","Drama","Fantasy"
"9","Tsubasa: RESERVoir CHRoNiCLE","https://cdn.myanimelist.net/images/manga/1/272410l.jpg","233","8.29","2003-05-21","2003","Action","Adventure","Drama"
"10","xxxHOLiC","https://cdn.myanimelist.net/images/manga/3/217533l.jpg","213","8.37","2003-02-24","2003","Comedy","Drama","Mystery"
"11","Naruto","https://cdn.myanimelist.net/images/manga/3/249658l.jpg","700","8.08","1999-09-21","1999","Action","Adventure","Fantasy"
"12","Bleach","https://cdn.myanimelist.net/images/manga/3/180031l.jpg","705","7.9","2001-08-07","2001","Action","Adventure","Award Winning"
"13","One Piece","https://cdn.myanimelist.net/images/manga/2/253146l.jpg","","9.22","1997-07-22","1997","Action","Adventure","Fantasy"
"14","Rave","https://cdn.myanimelist.net/images/manga/3/255624l.jpg","298","7.84","1999-07-07","1999","Adventure","Comedy","Fantasy"
"15","Mahou Sensei Negima!","https://cdn.myanimelist.net/images/manga/1/259286l.jpg","355","7.91","2003-02-26","2003","Action","Adventure","Comedy"
"16","Love Hina","https://cdn.myanimelist.net/images/manga/1/259287l.jpg","120","7.77","1998-10-21","1998","Award Winning","Comedy","Romance"
"17","Kareshi Kanojo no Jijou","https://cdn.myanimelist.net/images/manga/1/267780l.jpg","108","8.14","1995-12-22","1995","Comedy","Drama","Romance"
"18","Kodomo no Omocha","https://cdn.myanimelist.net/images/manga/1/267715l.jpg","54","8.29","1994-07-02","1994","Award Winning","Comedy","Drama"
"19","GetBackers","https://cdn.myanimelist.net/images/manga/1/169369l.jpg","344","7.61","1999-03-24","1999","Action","Comedy","Drama"
"20","Hikaru no Go","https://cdn.myanimelist.net/images/manga/2/170574l.jpg","198","8.11","1998-12-08","1998","Award Winning","Comedy","Drama"
"21","Death Note","https://cdn.myanimelist.net/images/manga/1/258245l.jpg","108","8.69","2003-12-01","2003","Supernatural","Suspense",""
"22","Rurouni Kenshin: Meiji Kenkaku Romantan","https://cdn.myanimelist.net/images/manga/2/127583l.jpg","259","8.54","1994-04-12","1994","Action","Drama",""
"23","Ranma ½","https://cdn.myanimelist.net/images/manga/1/156534l.jpg","407","7.99","1987-08-05","1987","Action","Comedy","Romance"
"24","D.Gray-man","https://cdn.myanimelist.net/images/manga/3/240470l.jpg","","8.28","2004-05-31","2004","Action","Adventure","Fantasy"
"25","Fullmetal Alchemist","https://cdn.myanimelist.net/images/manga/3/243675l.jpg","116","9.04","2001-07-12","2001","Action","Adventure","Award Winning"
"26","Hunter x Hunter","https://cdn.myanimelist.net/images/manga/2/253119l.jpg","","8.76","1998-03-03","1998","Action","Adventure","Fantasy"
"27","X","https://cdn.myanimelist.net/images/manga/2/267781l.jpg","158","8.09","1992-03-24","1992","Action","Drama","Fantasy"
"28","Nana","https://cdn.myanimelist.net/images/manga/1/262324l.jpg","84","8.8","2000-05-26","2000","Award Winning","Drama","Romance"
"29","Paradise Kiss","https://cdn.myanimelist.net/images/manga/1/262323l.jpg","48","8.29","1999-03-23","1999","Drama","Romance",""
"30","Ouran Koukou Host Club","https://cdn.myanimelist.net/images/manga/3/267782l.jpg","87","8.5","2002-07-24","2002","Comedy","Drama","Romance"
"31","Lovely★Complex","https://cdn.myanimelist.net/images/manga/1/209659l.jpg","68","8.32","2001-08-13","2001","Award Winning","Comedy","Drama"
"32","666 Satan","https://cdn.myanimelist.net/images/manga/3/267783l.jpg","78","7.42","2001-08-11","2001","Action","Adventure","Comedy"
"33","Pita-Ten","https://cdn.myanimelist.net/images/manga/3/191236l.jpg","47","7.33","1999-08-27","1999","Comedy","Drama","Fantasy"
"34","Di Gi Charat: Koushiki Comic Anthology","https://cdn.myanimelist.net/images/manga/1/267784l.jpg","72","6.53","1998-07-01","1998","Comedy","Fantasy","Sci-Fi"
"35","Kamichama Karin","https://cdn.myanimelist.net/images/manga/2/267789l.jpg","32","7.49","2002-11-02","2002","Comedy","Drama","Romance"
"36","Kamikaze Kaitou Jeanne","https://cdn.myanimelist.net/images/manga/2/267790l.jpg","33","7.78","1997-12-29","1997","Action","Drama","Romance"
"37","Shinshi Doumei Cross","https://cdn.myanimelist.net/images/manga/3/257940l.jpg","59","7.84","2004-08-03","2004","Comedy","Drama","Romance"
"38","+Anima","https://cdn.myanimelist.net/images/manga/2/267791l.jpg","59","7.65","1999-12-27","1999","Adventure","Fantasy",""
"39","Zombie Powder.","https://cdn.myanimelist.net/images/manga/3/180035l.jpg","30","6.96","1999-07-20","1999","Action","Adventure","Supernatural"
"40","Black Cat","https://cdn.myanimelist.net/images/manga/2/186071l.jpg","187","7.78","2000-07-11","2000","Action","Adventure","Comedy"
"41","Busou Renkin","https://cdn.myanimelist.net/images/manga/2/149583l.jpg","83","7.22","2003-06-23","2003","Action","Comedy","Fantasy"
"42","Dragon Ball","https://cdn.myanimelist.net/images/manga/1/267793l.jpg","520","8.44","1984-11-20","1984","Action","Adventure","Fantasy"
"43","Eyeshield 21","https://cdn.myanimelist.net/images/manga/2/165586l.jpg","333","8.46","2002-07-23","2002","Sports","",""
"44","Gintama","https://cdn.myanimelist.net/images/manga/3/267795l.jpg","709","8.64","2003-12-08","2003","Action","Comedy","Sci-Fi"
"45","Ichigo 100%","https://cdn.myanimelist.net/images/manga/2/259714l.jpg","167","7.75","2002-02-19","2002","Comedy","Drama","Romance"
"46","Kannade","https://cdn.myanimelist.net/images/manga/3/267796l.jpg","15","6.8","2003-09-22","2003","Action","Mystery",""
"47","Katekyou Hitman Reborn!","https://cdn.myanimelist.net/images/manga/2/253085l.jpg","411","8.1","2004-05-24","2004","Action","Comedy",""
"48","Pretty Face","https://cdn.myanimelist.net/images/manga/1/123699l.jpg","53","7.56","2002-05-14","2002","Comedy","Romance","Ecchi"
"49","Tennis no Oujisama","https://cdn.myanimelist.net/images/manga/3/153238l.jpg","382","7.69","1999-07-06","1999","Sports","",""
"50","Shaman King","https://cdn.myanimelist.net/images/manga/2/255376l.jpg","288","7.77","1998-06-30","1998","Action","Adventure","Comedy"
"51","Slam Dunk","https://cdn.myanimelist.net/images/manga/2/258749l.jpg","276","9.08","1990-09-18","1990","Award Winning","Sports",""
"52","Whistle!","https://cdn.myanimelist.net/images/manga/1/267799l.jpg","216","7.72","1998-02-24","1998","Drama","Sports",""
"53","Yuu☆Yuu☆Hakusho","https://cdn.myanimelist.net/images/manga/3/250027l.jpg","176","8.18","1990-11-20","1990","Action","Award Winning","Comedy"
"54","Yu☆Gi☆Oh!","https://cdn.myanimelist.net/images/manga/2/262097l.jpg","343","7.67","1996-09-17","1996","Action","Adventure","Comedy"
"55","Aishiteruze Baby★★","https://cdn.myanimelist.net/images/manga/1/166559l.jpg","33","7.89","2002-03-02","2002","Comedy","Drama","Romance"
"56","Caramel Diary","https://cdn.myanimelist.net/images/manga/3/261021l.jpg","5","6.6","1999-03-18","1999","Comedy","Romance",""
"57","Hanazakari no Kimitachi e","https://cdn.myanimelist.net/images/manga/3/262555l.jpg","148","8.27","1996-08-20","1996","Comedy","Drama","Romance"
"58","W-Juliet","https://cdn.myanimelist.net/images/manga/3/256786l.jpg","79","7.9","1997-10-15","1997","Comedy","Drama","Romance"
"59","√W.P.B.","https://cdn.myanimelist.net/images/manga/2/169856l.jpg","12","","2002-09-18","2002","Action","Adventure","Comedy"
"60","π","https://cdn.myanimelist.net/images/manga/1/267899l.jpg","101","","2002-09-09","2002","Comedy","Romance","Ecchi"
"61","Seito no Shucho Kyoushi no Honbun","https://cdn.myanimelist.net/images/manga/2/267900l.jpg","7","6.46","1997-07-01","1997","Boys Love","Drama","Erotica"
"62","± Junkie","https://cdn.myanimelist.net/images/manga/2/112127l.jpg","4","6.16","2003-06-03","2003","Drama","Romance",""
"63","""Aruto"" no ""A""","https://cdn.myanimelist.net/images/manga/2/164540l.jpg","","","1988-11-12","1988","Drama","Romance",""
"64","13 Nichi wa Kinyoubi?","https://cdn.myanimelist.net/images/manga/3/83691l.jpg","15","6.75","2003-03-03","2003","Mystery","Supernatural",""
"65","17-sai: Hajimete no H","https://cdn.myanimelist.net/images/manga/3/267903l.jpg","7","6.44","2001-06-26","2001","Drama","Romance",""
"66","Ninin ga Shinobuden","https://cdn.myanimelist.net/images/manga/3/143955l.jpg","68","6.83","2000-07-18","2000","Comedy","",""
"67","2001-ya Monogatari","https://cdn.myanimelist.net/images/manga/1/267904l.jpg","20","7.67","1984-05-05","1984","Drama","Sci-Fi",""
"68","3.3.7 Byooshi!!","https://cdn.myanimelist.net/images/manga/1/267905l.jpg","86","7.08","2001-07-25","2001","Comedy","Drama","Romance"
"69","""Suki"" to Ienai.","https://cdn.myanimelist.net/images/manga/2/267906l.jpg","1","6.72","2006-10-14","2006","Romance","",""
"70","Übel Blatt","https://cdn.myanimelist.net/images/manga/2/55347l.jpg","167","7.59","2004-12-03","2004","Action","Adventure","Fantasy"
"71","Zettai Kareshi.","https://cdn.myanimelist.net/images/manga/1/185981l.jpg","35","7.66","2003-05-20","2003","Comedy","Drama","Romance"
"72","Abenobashi Mahou☆Shoutengai","https://cdn.myanimelist.net/images/manga/1/267907l.jpg","12","6.53","2001-07-26","2001","Adventure","Comedy","Fantasy"
"73","Tenjou Tenge","https://cdn.myanimelist.net/images/manga/3/267909l.jpg","136","7.24","1997-10-18","1997","Action","Drama","Romance"
"74","Air Gear","https://cdn.myanimelist.net/images/manga/1/167489l.jpg","358","7.78","2002-11-06","2002","Action","Award Winning","Supernatural"
"75","Ai yori Aoshi","https://cdn.myanimelist.net/images/manga/3/184631l.jpg","153","7.52","1998-11-27","1998","Comedy","Drama","Romance"
"76","Akachan to Boku","https://cdn.myanimelist.net/images/manga/3/179184l.jpg","108","7.66","1991-05-02","1991","Award Winning","Comedy","Drama"
"77","Alice 19th","https://cdn.myanimelist.net/images/manga/3/258981l.jpg","40","7.33","2001-06-20","2001","Comedy","Drama","Fantasy"
"78","Alichino","https://cdn.myanimelist.net/images/manga/3/267910l.jpg","17","7.04","1998-11-01","1998","Fantasy","Supernatural",""
"79","Sora wa Akai Kawa no Hotori","https://cdn.myanimelist.net/images/manga/2/260695l.jpg","96","8.28","1995-01-05","1995","Action","Adventure","Award Winning"
"80","Angelic Layer","https://cdn.myanimelist.net/images/manga/3/179060l.jpg","28","7.11","1998-12-26","1998","Action","Comedy","Drama"
"81","Aria","https://cdn.myanimelist.net/images/manga/2/202644l.jpg","67","8.61","2002-02-28","2002","Sci-Fi","Slice of Life",""
"83","Ayashi no Ceres","https://cdn.myanimelist.net/images/manga/3/160959l.jpg","83","7.55","1996-08-05","1996","Award Winning","Drama","Fantasy"
"84","Fushigi Yuugi","https://cdn.myanimelist.net/images/manga/3/267911l.jpg","106","7.63","1992-05-01","1992","Action","Adventure","Drama"
"85","Azumanga Daioh","https://cdn.myanimelist.net/images/manga/2/259651l.jpg","69","8.37","1999-01-18","1999","Comedy","Slice of Life",""
"86","Time Stranger Kyoko","https://cdn.myanimelist.net/images/manga/2/175908l.jpg","13","7.17","2000-08-03","2000","Adventure","Fantasy","Romance"
"87","Tactics","https://cdn.myanimelist.net/images/manga/3/158123l.jpg","82","7.33","2000-12-18","2000","Mystery","Supernatural",""
"88","Angel/Dust","https://cdn.myanimelist.net/images/manga/1/179773l.jpg","9","6.34","2000-04-10","2000","Fantasy","Girls Love",""
"89","Gals!","https://cdn.myanimelist.net/images/manga/3/267912l.jpg","40","7.42","1999-08-01","1999","Comedy","Drama","Romance"
"90","Loveless","https://cdn.myanimelist.net/images/manga/2/171051l.jpg","","7.6","2001-11-17","2001","Boys Love","Fantasy","Mystery"
"91","Marmalade Boy","https://cdn.myanimelist.net/images/manga/1/262987l.jpg","40","7.56","1992-05-01","1992","Comedy","Drama","Romance"
"92","Bishoujo Senshi Sailor Moon","https://cdn.myanimelist.net/images/manga/4/260613l.jpg","61","8.19","1991-12-28","1991","Award Winning","Drama","Fantasy"
"93","Megami Kouhosei","https://cdn.myanimelist.net/images/manga/1/180628l.jpg","27","6.85","1996-11-01","1996","Adventure","Drama","Sci-Fi"
"94","D.N.Angel","https://cdn.myanimelist.net/images/manga/2/145023l.jpg","108","7.41","1997-01-01","1997","Comedy","Fantasy","Romance"
"95","Lagoon Engine","https://cdn.myanimelist.net/images/manga/2/179821l.jpg","31","6.93","2002-01-01","2002","Action","Comedy","Supernatural"
"96","Lagoon Engine Einsatz","https://cdn.myanimelist.net/images/manga/2/179820l.jpg","10","6.8","2004-10-01","2004","Action","Adventure","Fantasy"
"97","DearS","https://cdn.myanimelist.net/images/manga/3/265668l.jpg","47","7.12","2001-08-27","2001","Comedy","Romance","Sci-Fi"
"98","Rozen Maiden","https://cdn.myanimelist.net/images/manga/2/271890l.jpg","46","7.76","2002-08-12","2002","Comedy","Drama","Supernatural"
"99","Zombie-Loan","https://cdn.myanimelist.net/images/manga/3/267914l.jpg","83","7.32","2002-10-18","2002","Action","Adventure","Comedy"
"100","Prism Palette","https://cdn.myanimelist.net/images/manga/3/267915l.jpg","10","6.18","2001-09-01","2001","Comedy","Ecchi",""
"101","Shugo Chara!","https://cdn.myanimelist.net/images/manga/2/135293l.jpg","55","7.71","2005-12-28","2005","Award Winning","Comedy","Romance"
"102","Fruits Basket","https://cdn.myanimelist.net/images/manga/3/269697l.jpg","136","8.53","1998-07-18","1998","Award Winning","Drama","Romance"
"103","Never Give Up!","https://cdn.myanimelist.net/images/manga/1/270458l.jpg","77","7.38","1999-02-05","1999","Comedy","Romance","Slice of Life"
"104","Yotsuba to!","https://cdn.myanimelist.net/images/manga/5/259524l.jpg","","8.91","2003-03-21","2003","Award Winning","Comedy","Slice of Life"
"105","Kekkaishi","https://cdn.myanimelist.net/images/manga/5/207702l.jpg","345","7.98","2004-02-18","2004","Action","Adventure","Award Winning"
"106","Cardcaptor Sakura","https://cdn.myanimelist.net/images/manga/3/259289l.jpg","50","8.37","1996-05-02","1996","Adventure","Award Winning","Comedy"
"107","Chobits","https://cdn.myanimelist.net/images/manga/3/260812l.jpg","88","7.78","2000-09-25","2000","Comedy","Romance","Sci-Fi"
"108","Gouhou Drug","https://cdn.myanimelist.net/images/manga/1/185400l.jpg","18","7.36","2000-10-06","2000","Comedy","Mystery","Supernatural"
"109","Wish","https://cdn.myanimelist.net/images/manga/2/157425l.jpg","26","7.42","1995-10-06","1995","Fantasy","Romance","Supernatural"
"110","AI ga Tomaranai!","https://cdn.myanimelist.net/images/manga/3/54753l.jpg","55","6.94","1994-04-06","1994","Comedy","Romance","Sci-Fi"
"111","Mahoromatic","https://cdn.myanimelist.net/images/manga/1/180649l.jpg","45","7.38","1998-12-01","1998","Action","Comedy","Romance"
"112","Shin Shunkaden","https://cdn.myanimelist.net/images/manga/1/272019l.jpg","3","6.9","1992-10-20","1992","Action","Adventure","Fantasy"
"113","Clover","https://cdn.myanimelist.net/images/manga/1/257992l.jpg","20","7.51","1997-01-01","1997","Drama","Fantasy","Romance"
"114","Erementar Gerad","https://cdn.myanimelist.net/images/manga/2/260247l.jpg","96","7.47","2002-02-28","2002","Action","Adventure","Fantasy"
"115","Erementar Gerad: Aozora no Senki","https://cdn.myanimelist.net/images/manga/2/158740l.jpg","","7.07","2003-06-16","2003","Action","Adventure","Fantasy"
"116",".hack//G.U.+","https://cdn.myanimelist.net/images/manga/4/126081l.jpg","26","7.29","2006-01-01","2006","Action","Fantasy","Sci-Fi"
"117",".hack//Tasogare no Udewa Densetsu","https://cdn.myanimelist.net/images/manga/2/191726l.jpg","24","7.03","2001-12-10","2001","Adventure","Comedy","Fantasy"
"118","Kobato.","https://cdn.myanimelist.net/images/manga/2/154345l.jpg","40","7.92","2004-12-18","2004","Adventure","Fantasy","Romance"
"119","Magic Knight Rayearth","https://cdn.myanimelist.net/images/manga/2/272013l.jpg","15","7.59","1993-11-01","1993","Adventure","Comedy","Fantasy"
"120","Maburaho","https://cdn.myanimelist.net/images/manga/1/180923l.jpg","133","7.07","2001-12-20","2001","Comedy","Drama","Romance"
"121","Hotel Africa","https://cdn.myanimelist.net/images/manga/5/315332l.jpg","","","2005-01-01","2005","Adventure","Romance","Slice of Life"
"122","Angel Cup","https://cdn.myanimelist.net/images/manga/2/5434l.jpg","35","6.77","2001-01-01","2001","Comedy","Sports",""
"123","Tenshi no Su","https://cdn.myanimelist.net/images/manga/1/114665l.jpg","7","6.54","2000-01-01","2000","Drama","Supernatural",""
"124","Aqua","https://cdn.myanimelist.net/images/manga/1/153102l.jpg","10","7.91","2001-01-27","2001","Sci-Fi","Slice of Life",""
"125","Arcana","https://cdn.myanimelist.net/images/manga/2/263936l.jpg","23","6.88","2003-01-01","2003","Fantasy","",""
"126","Archlord","https://cdn.myanimelist.net/images/manga/2/262334l.jpg","46","6.73","2005-09-30","2005","Action","Adventure","Fantasy"
"127","Ark Angels","https://cdn.myanimelist.net/images/manga/1/286805l.jpg","12","6.34","2007-01-01","2007","Fantasy","Romance","Supernatural"
"128","Petshop of Horrors","https://cdn.myanimelist.net/images/manga/5/212566l.jpg","41","8.23","1995-01-01","1995","Comedy","Fantasy","Horror"
"129","Birth","https://cdn.myanimelist.net/images/manga/2/201290l.jpg","17","6.31","1998-01-01","1998","Fantasy","Horror","Sci-Fi"
"130","Clamp Gakuen Tanteidan","https://cdn.myanimelist.net/images/manga/1/260110l.jpg","12","6.82","1992-01-01","1992","Comedy","Mystery",""
"131","Aromatic Bitters","https://cdn.myanimelist.net/images/manga/1/114685l.jpg","11","6.59","2001-01-01","2001","Drama","Romance",""
"132","B'T X","https://cdn.myanimelist.net/images/manga/3/205170l.jpg","63","6.65","1994-10-26","1994","Action","Adventure","Drama"
"133","Tokyo Babylon","https://cdn.myanimelist.net/images/manga/1/260527l.jpg","18","7.96","1990-01-01","1990","Drama","Fantasy","Supernatural"
"134","MÄR","https://cdn.myanimelist.net/images/manga/1/165744l.jpg","161","7.35","2003-05-01","2003","Action","Comedy","Fantasy"
"135","MÄR Omega","https://cdn.myanimelist.net/images/manga/1/33509l.jpg","39","6.03","2006-09-01","2006","Action","Adventure","Comedy"
"136","Rekka no Honoo","https://cdn.myanimelist.net/images/manga/2/186157l.jpg","330","7.7","1995-03-22","1995","Action","Adventure","Comedy"
"137","R.O.D: Read or Die","https://cdn.myanimelist.net/images/manga/3/266047l.jpg","30","6.96","1999-12-18","1999","Action","Comedy","Mystery"
"138","Baby Birth","https://cdn.myanimelist.net/images/manga/3/618l.jpg","21","6.06","2001-05-01","2001","Adventure","Fantasy",""
"139","Ba_ku","https://cdn.myanimelist.net/images/manga/3/160715l.jpg","5","6.92","2003-05-01","2003","Fantasy","Supernatural",""
"140","Bakuretsu Hunters","https://cdn.myanimelist.net/images/manga/3/304839l.jpg","72","7.01","1993-08-01","1993","Comedy","Fantasy","Ecchi"
"141","Battle Club","https://cdn.myanimelist.net/images/manga/3/172727l.jpg","47","6.45","2004-04-28","2004","Action","Ecchi",""
"142","Battle Royale","https://cdn.myanimelist.net/images/manga/1/262978l.jpg","119","7.85","2000-01-01","2000","Action","Suspense",""
"143","Beautiful People","https://cdn.myanimelist.net/images/manga/1/173682l.jpg","6","7.15","2001-10-01","2001","Drama","",""
"144","Kamisama Damono♥","https://cdn.myanimelist.net/images/manga/1/625l.jpg","19","6.73","2003-11-25","2003","Adventure","Comedy","Supernatural"
"145","Beck","https://cdn.myanimelist.net/images/manga/3/253274l.jpg","103","8.69","2000-02-17","2000","Award Winning","Drama","Romance"
"146","Sheets no Sukima","https://cdn.myanimelist.net/images/manga/2/265983l.jpg","6","6.27","1995-08-01","1995","Drama","Romance",""
"147","Sono Mukou no Mukougawa","https://cdn.myanimelist.net/images/manga/4/138525l.jpg","38","7.27","2004-03-01","2004","Adventure","Drama","Fantasy"
"148","Bird Kiss","https://cdn.myanimelist.net/images/manga/1/264960l.jpg","30","6.73","2002-01-01","2002","Comedy","Romance",""
"149","Blame!","https://cdn.myanimelist.net/images/manga/1/174389l.jpg","66","8.29","1997-01-25","1997","Action","Drama","Horror"
"150","Western Shotgun","https://cdn.myanimelist.net/images/manga/3/86309l.jpg","","6.78","2000-01-01","2000","Action","Adventure","Comedy"
"151","Yato no Kamitsukai","https://cdn.myanimelist.net/images/manga/3/259886l.jpg","72","6.7","1994-01-01","1994","Action","Fantasy","Horror"
"152","Boys Be...","https://cdn.myanimelist.net/images/manga/2/183366l.jpg","255","6.5","1991-07-24","1991","Comedy","Drama","Romance"
"153","Boys Be... 2nd Season","https://cdn.myanimelist.net/images/manga/3/169855l.jpg","157","6.92","1996-11-06","1996","Comedy","Drama","Romance"
"155","Brain Powerd","https://cdn.myanimelist.net/images/manga/2/76769l.jpg","26","6.25","1997-11-26","1997","Adventure","Drama","Sci-Fi"
"156","Sennen no Yuki","https://cdn.myanimelist.net/images/manga/1/143101l.jpg","18","7.59","2000-11-24","2000","Comedy","Drama","Romance"
"157","Imadoki!","https://cdn.myanimelist.net/images/manga/3/82696l.jpg","26","7.55","2000-05-01","2000","Comedy","Drama","Romance"
"158","Ghost Hunt","https://cdn.myanimelist.net/images/manga/2/181311l.jpg","43","8.22","1997-12-06","1997","Drama","Horror","Mystery"
"159","Brave Story: Shinsetsu","https://cdn.myanimelist.net/images/manga/4/251324l.jpg","199","6.78","2004-04-09","2004","Action","Fantasy",""
"160","School Rumble","https://cdn.myanimelist.net/images/manga/3/5267l.jpg","345","7.97","2002-10-23","2002","Comedy","Romance",""
"161","Brigadoon: Marin to Melan","https://cdn.myanimelist.net/images/manga/1/200076l.jpg","10","6.65","2000-01-01","2000","Action","Comedy","Sci-Fi"
"162","Bus Gamer","https://cdn.myanimelist.net/images/manga/1/160474l.jpg","11","7.24","1999-01-01","1999","Action","Drama","Mystery"
"163","Kimi ni shika Kikoenai","https://cdn.myanimelist.net/images/manga/3/262341l.jpg","5","7.29","2003-12-01","2003","Drama","",""
"164","Nousatsu Junkie","https://cdn.myanimelist.net/images/manga/3/170561l.jpg","96","7.92","2003-10-04","2003","Comedy","Romance",""
"165","Cherry Juice","https://cdn.myanimelist.net/images/manga/2/164439l.jpg","21","7.2","2004-06-03","2004","Comedy","Romance",""
"166","Chou Shinri Genshou Nouryokusha Nanaki","https://cdn.myanimelist.net/images/manga/2/272909l.jpg","17","7.07","2003-10-20","2003","Action","Adventure","Comedy"
"167","Chronicles of the Cursed Sword","https://cdn.myanimelist.net/images/manga/2/243134l.jpg","163","6.96","1999-01-01","1999","Action","Adventure","Drama"
"168","Chrono Code","https://cdn.myanimelist.net/images/manga/5/753l.jpg","18","","2005-07-12","2005","Action","Adventure","Fantasy"
"169","Comic Party","https://cdn.myanimelist.net/images/manga/5/755l.jpg","49","6.85","2001-01-01","2001","Comedy","",""
"170","Mondaiteiki Sakuhinshu","https://cdn.myanimelist.net/images/manga/1/11131l.jpg","23","7.68","2000-01-01","2000","Drama","Romance",""
"171","Deai","https://cdn.myanimelist.net/images/manga/3/152535l.jpg","8","7.26","","","Drama","",""
"172","Corrector Yui","https://cdn.myanimelist.net/images/manga/2/178097l.jpg","11","6.45","1999-04-01","1999","Comedy","Fantasy","Sci-Fi"
"173","Cowboy Bebop","https://cdn.myanimelist.net/images/manga/5/166652l.jpg","11","7.15","1999-04-08","1999","Action","Adventure","Sci-Fi"
"174","Shooting Star Bebop: Cowboy Bebop","https://cdn.myanimelist.net/images/manga/3/176770l.jpg","10","6.71","1998-05-01","1998","Action","Adventure","Sci-Fi"
"175","Touhou Sangetsusei: Eastern and Little Nature Deity","https://cdn.myanimelist.net/images/manga/4/6687l.jpg","5","6.96","2005-03-26","2005","Comedy","Fantasy",""
"176","Chocotto Sister","https://cdn.myanimelist.net/images/manga/2/752l.jpg","71","7.08","2003-12-19","2003","Comedy","Romance","Slice of Life"
"177","Tsuiteru Kanojo","https://cdn.myanimelist.net/images/manga/1/167457l.jpg","9","6.96","2004-08-09","2004","Comedy","Drama","Romance"
"178","Bokutachi wa Asu ni Mukatte Ikiru no da","https://cdn.myanimelist.net/images/manga/1/169822l.jpg","7","7.31","2005-01-31","2005","Boys Love","Drama","Romance"
"179","Color","https://cdn.myanimelist.net/images/manga/2/30585l.jpg","5","7.19","1999-02-01","1999","Boys Love","Romance","Erotica"
"180","Zurui Otoko","https://cdn.myanimelist.net/images/manga/5/1347l.jpg","6","6.22","2001-01-01","2001","Boys Love","Erotica",""
"181","Zombieya Reiko","https://cdn.myanimelist.net/images/manga/1/252973l.jpg","58","6.98","1998-06-06","1998","Horror","",""
"182","Zombie Hunter","https://cdn.myanimelist.net/images/manga/2/12307l.jpg","26","6.72","1999-01-01","1999","Action","Horror",""
"183","Zoku Shishunki Miman Okotowari","https://cdn.myanimelist.net/images/manga/1/199144l.jpg","10","6.92","1992-01-14","1992","Comedy","Romance",""
"184","Shishunki Miman Okotowari","https://cdn.myanimelist.net/images/manga/3/199142l.jpg","18","6.99","1990-12-20","1990","Comedy","Drama","Romance"
"185","Shishunki Miman Okotowari Kanketsuhen","https://cdn.myanimelist.net/images/manga/4/314673l.jpg","3","6.97","2000-06-01","2000","Drama","Romance",""
"186","Zoku - Kindan no Koi wo Shiyou","https://cdn.myanimelist.net/images/manga/2/10852l.jpg","4","7.36","2001-01-01","2001","Fantasy","Romance",""
"187","Kindan no Koi wo Shiyou","https://cdn.myanimelist.net/images/manga/5/17066l.jpg","5","7.28","2000-01-01","2000","Drama","Fantasy","Romance"
"188","Kindan no Koi de Ikou","https://cdn.myanimelist.net/images/manga/5/5717l.jpg","50","7.78","2001-01-01","2001","Drama","Fantasy","Romance"
"190","Juunikyuu de Tsukamaete","https://cdn.myanimelist.net/images/manga/2/273992l.jpg","20","7.36","2001-03-03","2001","Action","Fantasy","Mystery"
"191","Zipang","https://cdn.myanimelist.net/images/manga/1/209661l.jpg","422","7.61","2000-07-27","2000","Action","Award Winning","Drama"
"192","Zip-Up Boy","https://cdn.myanimelist.net/images/manga/2/152301l.jpg","4","5.8","1998-01-01","1998","Boys Love","Drama","Erotica"
"193","Zig☆Zag","https://cdn.myanimelist.net/images/manga/3/171468l.jpg","44","7.01","2004-09-24","2004","Comedy","Drama","Romance"
"194","Mai","https://cdn.myanimelist.net/images/manga/1/279154l.jpg","53","6.71","1985-01-01","1985","Action","Supernatural",""
"195","Zig x Zag","https://cdn.myanimelist.net/images/manga/2/1028l.jpg","8","6.68","2000-11-13","2000","Drama","Sports",""
"196","Zeus","https://cdn.myanimelist.net/images/manga/3/23202l.jpg","3","6.18","1997-10-01","1997","Action","Boys Love","Fantasy"
"197","Zettai Unmei Houteishiki","https://cdn.myanimelist.net/images/manga/2/1345l.jpg","4","7.06","2004-09-25","2004","Boys Love","Erotica",""
"198","Gravity Eyes","https://cdn.myanimelist.net/images/manga/3/17732l.jpg","8","7.61","2007-01-01","2007","Boys Love","Erotica",""
"199","Ningyo Series","https://cdn.myanimelist.net/images/manga/2/183364l.jpg","16","7.41","1984-08-01","1984","Horror","Romance","Supernatural"
