mal_id,title,large_image_url,episodes,score,year,genre1,genre2,genre3
"101","Air","https://cdn.myanimelist.net/images/anime/1825/146531l.jpg","12","7.27","2005","Drama","Romance","Supernatural"
"102","Aishiteruze Baby★★","https://cdn.myanimelist.net/images/anime/2/69665l.jpg","26","7.43","2004","Comedy","Drama","Romance"
"103","Akazukin Chacha","https://cdn.myanimelist.net/images/anime/1098/108972l.jpg","74","7.41","1994","Adventure","Comedy","Fantasy"
"104","Ayashi no Ceres","https://cdn.myanimelist.net/images/anime/1928/106202l.jpg","24","7.17","2000","Adventure","Drama","Horror"
"105","Boys Be...","https://cdn.myanimelist.net/images/anime/1/2223l.jpg","13","6.38","2000","Comedy","Romance",""
"106","Hana yori Dango","https://cdn.myanimelist.net/images/anime/2/42871l.jpg","51","7.57","1996","Drama","Romance",""
"107","Ou Dorobou Jing","https://cdn.myanimelist.net/images/anime/1961/92115l.jpg","13","7.17","2002","Adventure","Comedy","Fantasy"
"109","Bakuretsu Tenshi","https://cdn.myanimelist.net/images/anime/10/22647l.jpg","24","6.77","2004","Action","Adventure","Sci-Fi"
"110","Chuuka Ichiban!","https://cdn.myanimelist.net/images/anime/6/75283l.jpg","52","7.6","1997","Action","Comedy","Drama"
"111","Corrector Yui","https://cdn.myanimelist.net/images/anime/1696/105659l.jpg","52","6.86","1999","Adventure","Comedy","Sci-Fi"
"112","Chou Henshin Cosprayers","https://cdn.myanimelist.net/images/anime/5/75236l.jpg","8","4.83","2004","Action","Adventure","Comedy"
"113","Uchuu no Stellvia","https://cdn.myanimelist.net/images/anime/1587/134660l.jpg","26","7.32","2003","Action","Romance","Sci-Fi"
"114","Sakigake!! Cromartie Koukou","https://cdn.myanimelist.net/images/anime/1782/130913l.jpg","26","7.88","2003","Comedy","",""
"115","Ijigen no Sekai El-Hazard","https://cdn.myanimelist.net/images/anime/1843/139490l.jpg","13","6.77","1998","Adventure","Comedy","Fantasy"
"116","Shinpi no Sekai El-Hazard (TV)","https://cdn.myanimelist.net/images/anime/13/24439l.jpg","26","6.93","1995","Adventure","Comedy","Fantasy"
"119","Final Approach","https://cdn.myanimelist.net/images/anime/11/14607l.jpg","13","6.5","2004","Comedy","Drama","Romance"
"120","Fruits Basket","https://cdn.myanimelist.net/images/anime/4/75204l.jpg","26","7.69","2001","Drama","Romance","Supernatural"
"121","Fullmetal Alchemist","https://cdn.myanimelist.net/images/anime/10/75815l.jpg","51","8.11","2003","Action","Adventure","Award Winning"
"122","Full Moon wo Sagashite","https://cdn.myanimelist.net/images/anime/1900/99154l.jpg","52","7.93","2002","Comedy","Drama","Romance"
"123","Fushigi Yuugi","https://cdn.myanimelist.net/images/anime/2/20140l.jpg","52","7.61","1995","Action","Adventure","Fantasy"
"125","Futakoi","https://cdn.myanimelist.net/images/anime/1498/145934l.jpg","13","6.41","2004","Comedy","Romance",""
"126","Futakoi Alternative","https://cdn.myanimelist.net/images/anime/6/16733l.jpg","13","6.84","2005","Comedy","Drama","Romance"
"127","Gate Keepers","https://cdn.myanimelist.net/images/anime/12/15226l.jpg","24","6.9","2000","Action","Comedy","Fantasy"
"129","Gensoumaden Saiyuuki","https://cdn.myanimelist.net/images/anime/11/75282l.jpg","50","7.54","2000","Action","Adventure","Drama"
"130","Saiyuuki Reload","https://cdn.myanimelist.net/images/anime/13/24719l.jpg","25","7.36","2003","Action","Adventure","Comedy"
"131","Saiyuuki Reload Gunlock","https://cdn.myanimelist.net/images/anime/1348/134419l.jpg","26","7.37","2004","Action","Adventure","Comedy"
"132","GetBackers","https://cdn.myanimelist.net/images/anime/1056/109721l.jpg","49","7.57","2002","Action","Mystery","Supernatural"
"133","Green Green","https://cdn.myanimelist.net/images/anime/7/75251l.jpg","12","6.13","2003","Comedy","Romance","Ecchi"
"134","Gunslinger Girl","https://cdn.myanimelist.net/images/anime/5/3088l.jpg","13","7.38","2003","Action","Drama","Sci-Fi"
"135","Hikaru no Go","https://cdn.myanimelist.net/images/anime/12/78317l.jpg","75","8.07","2001","Comedy","Drama","Supernatural"
"136","Hunter x Hunter","https://cdn.myanimelist.net/images/anime/1305/132237l.jpg","62","8.43","1999","Action","Adventure","Fantasy"
"141","Jinki:Extend","https://cdn.myanimelist.net/images/anime/3/44792l.jpg","12","6.04","2005","Sci-Fi","",""
"142","Kamikaze Kaitou Jeanne","https://cdn.myanimelist.net/images/anime/5/20389l.jpg","44","7.47","1999","Action","Drama","Mystery"
"143","Kannazuki no Miko","https://cdn.myanimelist.net/images/anime/8/73955l.jpg","12","6.8","2004","Drama","Girls Love","Supernatural"
"144","Kanon","https://cdn.myanimelist.net/images/anime/1552/128388l.jpg","13","7.06","2002","Drama","Romance","Supernatural"
"145","Kareshi Kanojo no Jijou","https://cdn.myanimelist.net/images/anime/1222/108880l.jpg","26","7.6","1998","Comedy","Drama","Romance"
"146","Kono Minikuku mo Utsukushii Sekai","https://cdn.myanimelist.net/images/anime/10/21035l.jpg","12","6.69","2004","Comedy","Drama","Romance"
"147","Kimi ga Nozomu Eien","https://cdn.myanimelist.net/images/anime/5/10227l.jpg","14","7.16","2003","Drama","Romance",""
"148","Kita e.: Diamond Dust Drops","https://cdn.myanimelist.net/images/anime/1488/132892l.jpg","12","6.56","2004","Drama","Romance",""
"149","Loveless","https://cdn.myanimelist.net/images/anime/2/22947l.jpg","12","6.71","2005","Boys Love","Drama","Mystery"
"150","Blood+","https://cdn.myanimelist.net/images/anime/10/10183l.jpg","50","7.61","2005","Action","Drama","Horror"
"152","Solty Rei","https://cdn.myanimelist.net/images/anime/3/75582l.jpg","24","7.24","2005","Action","Sci-Fi",""
"153","Juuni Kokuki","https://cdn.myanimelist.net/images/anime/6/50859l.jpg","45","8.01","2002","Action","Adventure","Fantasy"
"154","Shaman King","https://cdn.myanimelist.net/images/anime/1722/99235l.jpg","64","7.73","2001","Action","Adventure","Supernatural"
"156","X","https://cdn.myanimelist.net/images/anime/8/17167l.jpg","24","7.38","2001","Action","Drama","Fantasy"
"157","Mahou Sensei Negima!","https://cdn.myanimelist.net/images/anime/12/89535l.jpg","26","6.92","2005","Action","Comedy","Fantasy"
"158","Maria-sama ga Miteru","https://cdn.myanimelist.net/images/anime/1994/114208l.jpg","13","7.28","2004","Drama","Girls Love",""
"159","Boukyaku no Senritsu","https://cdn.myanimelist.net/images/anime/9/52679l.jpg","24","6.26","2004","Action","Adventure","Fantasy"
"160","Ima, Soko ni Iru Boku","https://cdn.myanimelist.net/images/anime/1094/109008l.jpg","13","7.58","1999","Adventure","Drama","Fantasy"
"161","Peace Maker Kurogane","https://cdn.myanimelist.net/images/anime/10/77408l.jpg","24","7.29","2003","Action","Comedy",""
"162","Pita Ten","https://cdn.myanimelist.net/images/anime/7/25205l.jpg","26","6.91","2002","Comedy","Fantasy","Romance"
"163","Power Stone","https://cdn.myanimelist.net/images/anime/1110/98247l.jpg","26","6.46","1999","Adventure","Comedy","Fantasy"
"165","RahXephon","https://cdn.myanimelist.net/images/anime/13/75168l.jpg","26","7.37","2002","Action","Award Winning","Drama"
"166","Samurai 7","https://cdn.myanimelist.net/images/anime/1190/95421l.jpg","26","7.43","2004","Action","Sci-Fi",""
"167","Scrapped Princess","https://cdn.myanimelist.net/images/anime/1238/94717l.jpg","24","7.36","2003","Action","Adventure","Drama"
"168","s.CRY.ed","https://cdn.myanimelist.net/images/anime/8/89882l.jpg","26","7.35","2001","Action","Adventure","Drama"
"169","Shingetsutan Tsukihime","https://cdn.myanimelist.net/images/anime/12/20669l.jpg","12","6.79","2003","Action","Horror","Mystery"
"170","Slam Dunk","https://cdn.myanimelist.net/images/anime/12/86890l.jpg","101","8.55","1993","Sports","",""
"171","Strange Dawn","https://cdn.myanimelist.net/images/anime/1313/146208l.jpg","13","6.24","2000","Adventure","Drama","Fantasy"
"173","Tactics","https://cdn.myanimelist.net/images/anime/8/37549l.jpg","25","7.18","2004","Mystery","Supernatural",""
"174","Tenjou Tenge","https://cdn.myanimelist.net/images/anime/1507/101835l.jpg","24","6.86","2004","Action","Drama","Supernatural"
"175","Tokyo Underground","https://cdn.myanimelist.net/images/anime/9/21036l.jpg","26","6.58","2002","Action","Adventure","Romance"
"177","Tsubasa Chronicle","https://cdn.myanimelist.net/images/anime/9/6555l.jpg","26","7.51","2005","Action","Adventure","Drama"
"178","Ultra Maniac","https://cdn.myanimelist.net/images/anime/8/53571l.jpg","26","7.15","2003","Comedy","Fantasy","Romance"
"180","Vandread","https://cdn.myanimelist.net/images/anime/5/75446l.jpg","13","7.15","2000","Action","Sci-Fi","Ecchi"
"181","Vandread: The Second Stage","https://cdn.myanimelist.net/images/anime/4/75447l.jpg","13","7.37","2001","Action","Sci-Fi","Ecchi"
"182","Tenkuu no Escaflowne","https://cdn.myanimelist.net/images/anime/5/30689l.jpg","26","7.65","1996","Action","Adventure","Fantasy"
"183","Whistle!","https://cdn.myanimelist.net/images/anime/8/17885l.jpg","39","7.36","2002","Sports","",""
"184","Xenosaga The Animation","https://cdn.myanimelist.net/images/anime/3/75162l.jpg","12","6.32","2005","Action","Sci-Fi",""
"185","Initial D First Stage","https://cdn.myanimelist.net/images/anime/1384/127972l.jpg","26","8.35","1998","Action","Drama",""
"186","Initial D Second Stage","https://cdn.myanimelist.net/images/anime/8/12750l.jpg","13","8.18","1999","Action","Drama",""
"189","Love Hina","https://cdn.myanimelist.net/images/anime/1153/99366l.jpg","24","7.09","2000","Comedy","Romance","Ecchi"
"193","Maburaho","https://cdn.myanimelist.net/images/anime/9/79204l.jpg","24","6.72","2003","Comedy","Drama","Romance"
"195","Onegai☆Teacher","https://cdn.myanimelist.net/images/anime/1371/138517l.jpg","12","7.09","2002","Drama","Romance","Sci-Fi"
"196","Onegai☆Twins","https://cdn.myanimelist.net/images/anime/1621/100229l.jpg","12","6.8","2003","Comedy","Drama","Sci-Fi"
"197","Rizelmine","https://cdn.myanimelist.net/images/anime/7/22990l.jpg","24","6.49","2002","Comedy","Romance","Sci-Fi"
"198","Speed Grapher","https://cdn.myanimelist.net/images/anime/13/12343l.jpg","24","7.29","2005","Action","Mystery","Suspense"
"200","Tenshi na Konamaiki","https://cdn.myanimelist.net/images/anime/1644/131230l.jpg","50","7.42","2002","Comedy","Romance",""
"202","Wolf's Rain","https://cdn.myanimelist.net/images/anime/5/59403l.jpg","26","7.79","2003","Action","Adventure","Drama"
"204","Yumeria","https://cdn.myanimelist.net/images/anime/1135/128536l.jpg","12","6.05","2004","Action","Comedy","Ecchi"
"205","Samurai Champloo","https://cdn.myanimelist.net/images/anime/1370/135212l.jpg","26","8.51","2004","Action","Adventure","Comedy"
"206","Lodoss-tou Senki: Eiyuu Kishi Den","https://cdn.myanimelist.net/images/anime/1065/92495l.jpg","27","7.11","1998","Action","Adventure","Drama"
"209","R.O.D: The TV","https://cdn.myanimelist.net/images/anime/3/73350l.jpg","26","7.52","2003","Action","Adventure","Comedy"
"210","Ranma ½","https://cdn.myanimelist.net/images/anime/13/6441l.jpg","161","7.77","1989","Action","Comedy","Romance"
"218","Kidou Senkan Nadesico","https://cdn.myanimelist.net/images/anime/3/53955l.jpg","26","7.49","1996","Action","Comedy","Romance"
"222","Mezzo DSA","https://cdn.myanimelist.net/images/anime/9/3235l.jpg","13","6.62","2004","Action","Adventure","Comedy"
"223","Dragon Ball","https://cdn.myanimelist.net/images/anime/1887/92364l.jpg","153","7.98","1986","Action","Adventure","Comedy"
"225","Dragon Ball GT","https://cdn.myanimelist.net/images/anime/1262/93119l.jpg","64","6.51","1996","Action","Adventure","Comedy"
"226","Elfen Lied","https://cdn.myanimelist.net/images/anime/1780/121555l.jpg","13","7.46","2004","Action","Drama","Horror"
"228","Jigoku Shoujo","https://cdn.myanimelist.net/images/anime/4/86907l.jpg","26","7.6","2005","Horror","Mystery","Supernatural"
"229","Ninin ga Shinobuden","https://cdn.myanimelist.net/images/anime/8/6591l.jpg","12","6.87","2004","Comedy","",""
"230","Air Master","https://cdn.myanimelist.net/images/anime/2/21019l.jpg","27","6.94","2003","Action","Comedy",""
"231","Asagiri no Miko","https://cdn.myanimelist.net/images/anime/3/75196l.jpg","26","6.11","2002","Action","Comedy","Supernatural"
"232","Cardcaptor Sakura","https://cdn.myanimelist.net/images/anime/8/60781l.jpg","70","8.17","1998","Adventure","Comedy","Drama"
"233","Daa! Daa! Daa!","https://cdn.myanimelist.net/images/anime/3/21166l.jpg","78","7.63","2000","Comedy","Sci-Fi",""
"234","Dan Doh!!","https://cdn.myanimelist.net/images/anime/3/15231l.jpg","26","6.63","2004","Adventure","Sports",""
"235","Meitantei Conan","https://cdn.myanimelist.net/images/anime/7/75199l.jpg","999","8.17","1996","Adventure","Comedy","Mystery"
"236","E's Otherwise","https://cdn.myanimelist.net/images/anime/2/6260l.jpg","26","6.58","2003","Action","Adventure","Drama"
"237","Koukyoushihen Eureka Seven","https://cdn.myanimelist.net/images/anime/12/34443l.jpg","50","8.05","2005","Action","Adventure","Drama"
"238","Rekka no Honoo","https://cdn.myanimelist.net/images/anime/1646/113504l.jpg","42","7.34","1997","Action","Adventure",""
"239","Gankutsuou","https://cdn.myanimelist.net/images/anime/1910/138560l.jpg","24","8.11","2004","Award Winning","Drama","Mystery"
"240","Genshiken","https://cdn.myanimelist.net/images/anime/1890/94707l.jpg","12","7.63","2004","Slice of Life","",""
"241","Girls Bravo: First Season","https://cdn.myanimelist.net/images/anime/12/48027l.jpg","11","6.35","2004","Comedy","Fantasy","Romance"
"242","Gokusen","https://cdn.myanimelist.net/images/anime/6/25273l.jpg","13","7.42","2004","Action","Comedy",""
"243","Gravitation","https://cdn.myanimelist.net/images/anime/4/21856l.jpg","13","6.9","2000","Boys Love","Comedy",""
"244","Agatha Christie no Meitantei Poirot to Marple","https://cdn.myanimelist.net/images/anime/6/3149l.jpg","39","6.88","2004","Mystery","",""
"245","Great Teacher Onizuka","https://cdn.myanimelist.net/images/anime/13/11460l.jpg","43","8.68","1999","Comedy","",""
"246","Groove Adventure Rave","https://cdn.myanimelist.net/images/anime/9/20134l.jpg","51","7.2","2001","Action","Adventure","Comedy"
"247","Harukanaru Toki no Naka de: Hachiyou Shou","https://cdn.myanimelist.net/images/anime/7/7227l.jpg","26","6.99","2004","Fantasy","Romance",""
"248","Ichigo 100%","https://cdn.myanimelist.net/images/anime/1157/132580l.jpg","12","6.61","2005","Comedy","Romance","Ecchi"
"249","InuYasha","https://cdn.myanimelist.net/images/anime/1589/95329l.jpg","167","7.87","2000","Action","Adventure","Fantasy"
"250","Konjiki no Gash Bell!!","https://cdn.myanimelist.net/images/anime/1151/125951l.jpg","150","7.55","2003","Action","Adventure","Comedy"
"251","Kyou kara Maou!","https://cdn.myanimelist.net/images/anime/11/75544l.jpg","78","7.61","2004","Adventure","Comedy","Fantasy"
"252","Madlax","https://cdn.myanimelist.net/images/anime/12/57237l.jpg","26","7.01","2004","Drama","Mystery","Supernatural"
"253","Jungle wa Itsumo Hare nochi Guu","https://cdn.myanimelist.net/images/anime/10/24555l.jpg","26","7.8","2001","Comedy","",""
"257","Ikkitousen","https://cdn.myanimelist.net/images/anime/1097/133583l.jpg","13","6.37","2003","Action","Ecchi",""
"260","Happy☆Lesson (TV)","https://cdn.myanimelist.net/images/anime/3/75576l.jpg","13","6.6","2002","Comedy","Drama","Romance"
"261","Happy☆Lesson Advance","https://cdn.myanimelist.net/images/anime/7/75575l.jpg","13","6.76","2003","Comedy","Romance",""
"263","Hajime no Ippo","https://cdn.myanimelist.net/images/anime/4/86334l.jpg","75","8.78","2000","Sports","",""
"266","Gunparade March: Arata Naru Kougunka","https://cdn.myanimelist.net/images/anime/13/75520l.jpg","12","6.69","2003","Action","Drama","Romance"
"267","Gungrave","https://cdn.myanimelist.net/images/anime/11/75724l.jpg","26","7.81","2003","Action","Drama","Sci-Fi"
"269","Bleach","https://cdn.myanimelist.net/images/anime/1541/147774l.jpg","366","7.97","2004","Action","Adventure","Supernatural"
"270","Hellsing","https://cdn.myanimelist.net/images/anime/10/19956l.jpg","13","7.49","2001","Action","Horror","Supernatural"
"271","Gad Guard","https://cdn.myanimelist.net/images/anime/5/12863l.jpg","26","6.64","2003","Action","Adventure","Sci-Fi"
"272","Noir","https://cdn.myanimelist.net/images/anime/1054/96577l.jpg","26","7.27","2001","Action","Drama","Mystery"
"273","Mahoutsukai ni Taisetsu na Koto","https://cdn.myanimelist.net/images/anime/11/18931l.jpg","12","6.69","2003","Fantasy","Slice of Life",""
"274","Kiddy Grade","https://cdn.myanimelist.net/images/anime/3/73995l.jpg","24","7.17","2002","Action","Sci-Fi",""
"275","Love♥Love?","https://cdn.myanimelist.net/images/anime/10/75454l.jpg","9","5.82","2004","Comedy","Romance","Ecchi"
"276","Mahoromatic: Automatic Maiden","https://cdn.myanimelist.net/images/anime/13/23051l.jpg","12","7.13","2001","Comedy","Romance","Sci-Fi"
"277","Mahoromatic: Motto Utsukushii Mono","https://cdn.myanimelist.net/images/anime/1367/98136l.jpg","14","7.12","2002","Comedy","Drama","Romance"
"278","Viewtiful Joe","https://cdn.myanimelist.net/images/anime/1/278l.jpg","51","6.76","2004","Action","Comedy","Sci-Fi"
"279","Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari","https://cdn.myanimelist.net/images/anime/2/30681l.jpg","13","7.07","2003","Horror","Mystery","Supernatural"
"280","Animal Yokochou","https://cdn.myanimelist.net/images/anime/1393/147234l.jpg","51","7","2005","Adventure","Comedy","Fantasy"
"282","Angel Heart","https://cdn.myanimelist.net/images/anime/1399/135545l.jpg","50","7.25","2005","Action","Drama","Mystery"
"283","Akage no Anne","https://cdn.myanimelist.net/images/anime/1365/115824l.jpg","50","7.83","1979","Drama","",""
"284","Area 88 (TV)","https://cdn.myanimelist.net/images/anime/9/75571l.jpg","12","6.98","2004","Action","Drama","Romance"
"285","Argento Soma","https://cdn.myanimelist.net/images/anime/8/9440l.jpg","25","6.74","2000","Action","Adventure","Drama"
"286","B'T X","https://cdn.myanimelist.net/images/anime/1900/139246l.jpg","25","7.02","1996","Adventure","Sci-Fi",""
"287","Grappler Baki (TV)","https://cdn.myanimelist.net/images/anime/1782/128917l.jpg","24","7.45","2001","Sports","",""
"288","Bakuten Shoot Beyblade","https://cdn.myanimelist.net/images/anime/1429/127983l.jpg","51","6.79","2001","Adventure","Comedy","Sports"
"289","Comic Party","https://cdn.myanimelist.net/images/anime/1809/130426l.jpg","13","6.56","2001","Comedy","Drama",""
"290","Seikai no Monshou","https://cdn.myanimelist.net/images/anime/1585/99289l.jpg","13","7.62","1999","Action","Romance","Sci-Fi"
"291","D.C.S.S: Da Capo Second Season","https://cdn.myanimelist.net/images/anime/8/73937l.jpg","26","6.92","2005","Comedy","Drama","Romance"
"292","Dear Boys","https://cdn.myanimelist.net/images/anime/1141/109328l.jpg","26","6.76","2003","Drama","Sports",""
"293","Di Gi Charat","https://cdn.myanimelist.net/images/anime/6/18815l.jpg","16","6.81","1999","Comedy","Fantasy","Sci-Fi"
"294","Divergence Eve","https://cdn.myanimelist.net/images/anime/7/3570l.jpg","13","5.9","2003","Adventure","Drama","Sci-Fi"
"295","Divergence Eve 2: Misaki Chronicles","https://cdn.myanimelist.net/images/anime/1320/98811l.jpg","13","6.28","2004","Adventure","Drama","Sci-Fi"
"296","Dragon Drive","https://cdn.myanimelist.net/images/anime/1/2214l.jpg","38","6.69","2002","Action","Adventure","Fantasy"
